city,temp_lo,temp_hi,prcp,date,humidity,wind_speed,rain
City_1741,41,60,0.95,06-10-2004,58,2.6,no
City_1742,41,61,0.92,07-10-2004,71,7.7,yes
City_1743,30,64,0.47,08-10-2004,83,16.7,no
City_1744,33,48,0.84,09-10-2004,46,7,no
City_1745,23,46,0.47,10-10-2004,88,0.8,no
City_1746,45,66,0.44,11-10-2004,80,5.6,no
City_1747,45,31,0.19,12-10-2004,58,19.8,no
City_1748,48,51,0.45,13-10-2004,78,13.6,no
City_1749,32,60,0.55,14-10-2004,73,18,yes
City_1750,21,44,0.06,15-10-2004,44,15.5,no
City_1751,42,33,0.46,16-10-2004,55,10.8,no
City_1752,24,32,0.78,17-10-2004,41,3.1,no
City_1753,30,49,0.69,18-10-2004,54,7,no
City_1754,25,42,0.64,19-10-2004,70,11.7,yes
City_1755,37,67,0.9,20-10-2004,34,17.4,no
City_1756,40,59,0.06,21-10-2004,33,5.4,no
City_1757,29,42,0.57,22-10-2004,73,2.5,yes
City_1758,23,34,0.79,23-10-2004,77,11.2,yes
City_1759,28,40,0.55,24-10-2004,70,3.6,yes
City_1760,25,44,0.35,25-10-2004,86,12.2,no
City_1761,21,45,0.17,26-10-2004,60,5.3,no
City_1762,36,51,0.88,27-10-2004,32,4.7,no
City_1763,24,42,0.49,28-10-2004,82,8,no
City_1764,44,35,0.87,29-10-2004,32,11.9,no
City_1765,25,60,0.6,30-10-2004,55,11,no
City_1766,45,43,0.68,31-10-2004,79,5,yes
City_1767,31,45,0.8,01-11-2004,46,17.8,no
City_1768,42,62,0.67,02-11-2004,89,2.3,yes
City_1769,40,33,0.42,03-11-2004,39,0.9,no
City_1770,29,55,0.53,04-11-2004,31,12.1,no
City_1771,41,51,0.8,05-11-2004,53,2.6,no
City_1772,40,42,0.39,06-11-2004,40,10.1,no
City_1773,46,43,0.41,07-11-2004,53,19,no
City_1774,44,61,0.13,08-11-2004,64,14,no
City_1775,25,59,0.91,09-11-2004,52,12.4,no
City_1776,46,63,0.13,10-11-2004,61,11.5,no
City_1777,27,45,0.66,11-11-2004,52,3.7,no
City_1778,21,56,0.43,12-11-2004,63,8.7,no
City_1779,31,47,0.43,13-11-2004,70,6.9,no
City_1780,32,51,0.69,14-11-2004,48,19.1,no
City_1781,44,60,0.1,15-11-2004,31,4.9,no
City_1782,40,41,0.6,16-11-2004,89,9.5,yes
City_1783,26,48,0.77,17-11-2004,80,18.8,yes
City_1784,29,63,0.83,18-11-2004,31,15.8,no
City_1785,32,33,0.2,19-11-2004,44,19.3,no
City_1786,36,37,0.89,20-11-2004,85,12.2,yes
City_1787,45,57,0.66,21-11-2004,50,6.7,no
City_1788,40,34,0.88,22-11-2004,64,16.6,yes
City_1789,47,53,0.5,23-11-2004,34,5.9,no
City_1790,49,59,0.55,24-11-2004,72,3.4,yes
City_1791,45,50,0.91,25-11-2004,56,14.2,no
City_1792,33,30,0.89,26-11-2004,53,12.8,no
City_1793,21,33,0.47,27-11-2004,36,17.6,no
City_1794,47,55,0.3,28-11-2004,35,19.2,no
City_1795,41,53,0.41,29-11-2004,75,17.2,no
City_1796,30,36,0.41,30-11-2004,62,1.3,no
City_1797,20,29,0.31,01-12-2004,87,13.3,no
City_1798,38,48,0.3,02-12-2004,78,15.7,no
City_1799,40,51,0.86,03-12-2004,46,19.6,no
City_1800,23,60,0.11,04-12-2004,75,7.6,no
City_1801,38,39,0.68,05-12-2004,71,3.5,yes
City_1802,45,67,0.2,06-12-2004,59,17.1,no
City_1803,48,52,0.37,07-12-2004,37,6.4,no
City_1804,40,39,0.1,08-12-2004,69,12,no
City_1805,30,57,0.3,09-12-2004,75,7.9,no
City_1806,27,54,0.77,10-12-2004,36,8.1,no
City_1807,30,44,0.88,11-12-2004,35,14.7,no
City_1808,23,63,0.25,12-12-2004,33,7.3,no
City_1809,36,48,0.48,13-12-2004,30,13.9,no
City_1810,46,31,0.49,14-12-2004,44,0.4,no
City_1811,26,29,0.87,15-12-2004,60,6.6,no
City_1812,27,29,0.76,16-12-2004,54,6.4,no
City_1813,22,45,0.53,17-12-2004,76,15,yes
City_1814,41,30,0.68,18-12-2004,62,6.4,yes
City_1815,21,57,0.84,19-12-2004,81,12.7,yes
City_1816,42,48,0.05,20-12-2004,64,13.8,no
City_1817,34,34,0.42,21-12-2004,84,13.2,no
City_1818,43,36,0.9,22-12-2004,34,12.1,no
City_1819,41,57,0.74,23-12-2004,34,8.3,no
City_1820,41,61,0.56,24-12-2004,65,7.5,yes
City_1821,24,31,0.54,25-12-2004,46,11.3,no
City_1822,43,63,0.37,26-12-2004,82,1.4,no
City_1823,20,33,0.53,27-12-2004,81,17.5,yes
City_1824,45,55,0.66,28-12-2004,43,16.5,no
City_1825,23,40,0.44,29-12-2004,87,7,no
City_1826,34,48,0.72,30-12-2004,58,11.4,no
City_1827,39,48,0.86,31-12-2004,37,18.7,no
City_1828,38,37,0.19,01-01-2005,63,5.5,no
City_1829,22,67,0.47,02-01-2005,69,14.9,no
City_1830,39,32,0.43,03-01-2005,30,1.7,no
City_1831,30,47,0.69,04-01-2005,58,10.5,no
City_1832,36,66,0.28,05-01-2005,65,17.7,no
City_1833,49,55,0.65,06-01-2005,80,11.1,yes
City_1834,46,41,0.87,07-01-2005,66,12.4,yes
City_1835,32,41,0.44,08-01-2005,58,18.2,no
City_1836,30,50,0.91,09-01-2005,34,14.3,no
City_1837,21,56,0.98,10-01-2005,82,13.9,yes
City_1838,28,50,0.14,11-01-2005,61,11.8,no
City_1839,45,47,0.26,12-01-2005,89,12.7,no
City_1840,21,36,0.94,13-01-2005,81,16.1,yes
City_1841,40,36,0.95,14-01-2005,53,19.6,no
City_1842,28,54,0.13,15-01-2005,48,15.9,no
City_1843,28,54,0.05,16-01-2005,41,14.2,no
City_1844,27,51,0.19,17-01-2005,81,2.8,no
City_1845,36,41,0.99,18-01-2005,30,16.4,no
City_1846,20,56,0.21,19-01-2005,36,14.7,no
City_1847,44,37,0.52,20-01-2005,46,15.4,no
City_1848,48,48,0.85,21-01-2005,63,4.7,yes
City_1849,30,47,0.06,22-01-2005,72,18.1,no
City_1850,27,67,0.61,23-01-2005,36,2,no
City_1851,29,40,0.3,24-01-2005,46,5.1,no
City_1852,44,43,0.86,25-01-2005,88,13.3,yes
City_1853,26,59,0.31,26-01-2005,32,13.5,no
City_1854,22,42,0.69,27-01-2005,58,6.3,no
City_1855,22,39,0.68,28-01-2005,51,14.1,no
City_1856,37,54,0.25,29-01-2005,67,7.8,no
City_1857,24,55,0.07,30-01-2005,83,0.1,no
City_1858,31,39,0.43,31-01-2005,72,3.3,no
City_1859,31,66,0.31,01-02-2005,58,17.7,no
City_1860,38,62,0.81,02-02-2005,79,4.5,yes
City_1861,49,47,0.8,03-02-2005,79,2.3,yes
City_1862,25,34,0.47,04-02-2005,83,13.7,no
City_1863,21,66,0.62,05-02-2005,71,8.9,yes
City_1864,31,56,0.61,06-02-2005,34,16,no
City_1865,38,29,0.83,07-02-2005,59,17.2,no
City_1866,24,63,0.44,08-02-2005,52,16.9,no
City_1867,31,36,0.3,09-02-2005,84,6.3,no
City_1868,46,35,0.29,10-02-2005,50,10.2,no
City_1869,46,39,0.55,11-02-2005,85,13,yes
City_1870,36,67,0.47,12-02-2005,55,6.5,no
City_1871,48,32,0.46,13-02-2005,83,0.9,no
City_1872,36,53,0.13,14-02-2005,76,10,no
City_1873,29,40,0.72,15-02-2005,50,0.4,no
City_1874,44,54,0.24,16-02-2005,49,19,no
City_1875,42,66,0.23,17-02-2005,52,16,no
City_1876,36,40,0.43,18-02-2005,33,3.9,no
City_1877,34,65,0.26,19-02-2005,50,5.8,no
City_1878,31,52,0.59,20-02-2005,50,19.7,no
City_1879,49,44,0.39,21-02-2005,30,7.5,no
City_1880,35,41,0.47,22-02-2005,44,15.7,no
City_1881,43,53,0.55,23-02-2005,46,9,no
City_1882,38,32,0.23,24-02-2005,80,17.3,no
City_1883,27,39,0.19,25-02-2005,43,14.1,no
City_1884,40,60,0.88,26-02-2005,88,0.6,yes
City_1885,36,35,0.45,27-02-2005,48,6,no
City_1886,42,39,0.43,28-02-2005,79,11.2,no
City_1887,24,56,0.07,01-03-2005,89,18.5,no
City_1888,41,51,0.51,02-03-2005,63,2.1,yes
City_1889,35,51,0.57,03-03-2005,35,12.1,no
City_1890,25,56,0.57,04-03-2005,74,6.1,yes
City_1891,27,54,0.71,05-03-2005,78,17.8,yes
City_1892,44,53,0.21,06-03-2005,35,15.3,no
City_1893,37,57,0.28,07-03-2005,82,7.5,no
City_1894,44,47,0.81,08-03-2005,83,3.4,yes
City_1895,31,61,0.94,09-03-2005,34,0.3,no
City_1896,34,64,0.17,10-03-2005,36,12.5,no
City_1897,46,42,0.51,11-03-2005,62,8.2,yes
City_1898,45,42,0.24,12-03-2005,42,6.4,no
City_1899,28,63,0.1,13-03-2005,80,19.7,no
City_1900,32,58,0.35,14-03-2005,83,9.4,no
City_1901,45,56,0.18,15-03-2005,30,15,no
City_1902,34,45,0.71,16-03-2005,42,3.6,no
City_1903,29,31,0.55,17-03-2005,72,0.4,yes
City_1904,35,44,0.18,18-03-2005,56,8.4,no
City_1905,26,58,0.05,19-03-2005,36,13.3,no
City_1906,36,57,0.81,20-03-2005,81,10.2,yes
City_1907,42,43,0.21,21-03-2005,32,17.8,no
City_1908,45,53,0.62,22-03-2005,87,8.7,yes
City_1909,40,66,0.36,23-03-2005,54,6.3,no
City_1910,41,66,0.6,24-03-2005,62,18.3,yes
City_1911,45,51,0.34,25-03-2005,69,8.2,no
City_1912,26,53,0.12,26-03-2005,46,5.5,no
City_1913,33,35,0.25,27-03-2005,74,2,no
City_1914,34,50,0.22,28-03-2005,43,15.9,no
City_1915,40,45,0.45,29-03-2005,66,16.5,no
City_1916,26,46,0.67,30-03-2005,87,0.8,yes
City_1917,28,38,0.29,31-03-2005,85,7.2,no
City_1918,38,38,0.05,01-04-2005,83,15,no
City_1919,35,35,0.53,02-04-2005,52,18.9,no
City_1920,27,66,0.62,03-04-2005,88,7.6,yes
City_1921,37,55,0.95,04-04-2005,53,17.5,no
City_1922,46,61,0.6,05-04-2005,58,7.9,no
City_1923,42,29,0.49,06-04-2005,67,3.7,no
City_1924,48,62,0.58,07-04-2005,88,0.2,yes
City_1925,37,32,0.92,08-04-2005,83,6.7,yes
City_1926,49,45,0.83,09-04-2005,56,7.6,no
City_1927,39,32,0.35,10-04-2005,67,18.9,no
City_1928,26,54,0.27,11-04-2005,82,4.2,no
City_1929,22,32,0.29,12-04-2005,69,7.7,no
City_1930,37,29,0.52,13-04-2005,74,0.6,yes
City_1931,46,35,0.75,14-04-2005,79,15.3,yes
City_1932,29,58,0.52,15-04-2005,52,18.3,no
City_1933,26,37,0.1,16-04-2005,60,4.8,no
City_1934,36,63,0.73,17-04-2005,65,8.6,yes
City_1935,33,36,0.81,18-04-2005,46,2.5,no
City_1936,43,52,0.32,19-04-2005,66,9.2,no
City_1937,22,47,0.67,20-04-2005,32,2.8,no
City_1938,31,64,0.45,21-04-2005,65,10.5,no
City_1939,47,55,0.88,22-04-2005,84,14.7,yes
City_1940,32,60,0.84,23-04-2005,34,11.1,no
City_1941,21,42,0.54,24-04-2005,75,5,yes
City_1942,22,46,0.7,25-04-2005,44,7.1,no
City_1943,24,56,0.88,26-04-2005,81,12.8,yes
City_1944,30,57,0.51,27-04-2005,78,11.8,yes
City_1945,27,44,0.34,28-04-2005,35,2.8,no
City_1946,45,63,0.76,29-04-2005,88,16.9,yes
City_1947,42,59,0.25,30-04-2005,39,9.6,no
City_1948,42,32,0.41,01-05-2005,83,3.3,no
City_1949,31,65,0.86,02-05-2005,61,2.5,yes
City_1950,26,45,0.73,03-05-2005,52,19.3,no
City_1951,34,67,0.42,04-05-2005,77,5.7,no
City_1952,43,54,0.24,05-05-2005,46,18.2,no
City_1953,36,67,0.38,06-05-2005,75,8.3,no
City_1954,23,32,0.31,07-05-2005,49,7.8,no
City_1955,48,58,0.21,08-05-2005,73,14,no
City_1956,41,58,0.75,09-05-2005,70,0.3,yes
City_1957,44,50,0.28,10-05-2005,44,6.8,no
City_1958,32,39,0.47,11-05-2005,73,6.1,no
City_1959,37,30,0.41,12-05-2005,75,17.4,no
City_1960,20,40,0.97,13-05-2005,87,10.6,yes
City_1961,35,58,0.41,14-05-2005,51,7.4,no
City_1962,32,64,0.12,15-05-2005,79,5.4,no
City_1963,29,46,0.13,16-05-2005,81,11.9,no
City_1964,31,54,0.6,17-05-2005,35,3.1,no
City_1965,49,35,0.61,18-05-2005,33,5,no
City_1966,21,29,0.44,19-05-2005,87,5.9,no
City_1967,42,54,0.45,20-05-2005,52,12.2,no
City_1968,22,51,0.09,21-05-2005,73,7.5,no
City_1969,29,54,0.53,22-05-2005,74,10.2,yes
City_1970,21,34,0.52,23-05-2005,48,13,no
City_1971,49,34,0.18,24-05-2005,83,19.1,no
City_1972,46,36,0.14,25-05-2005,74,15.3,no
City_1973,42,52,0.16,26-05-2005,60,8.2,no
City_1974,32,50,0.14,27-05-2005,73,15,no
City_1975,32,47,0.62,28-05-2005,81,19,yes
City_1976,37,65,0.23,29-05-2005,32,10,no
City_1977,22,46,0.28,30-05-2005,57,8.3,no
City_1978,46,59,0.2,31-05-2005,32,1.7,no
City_1979,26,65,0.95,01-06-2005,43,17.9,no
City_1980,33,58,0.85,02-06-2005,47,5,no
City_1981,39,61,0.26,03-06-2005,56,1.4,no
City_1982,48,38,0.35,04-06-2005,80,10.8,no
City_1983,49,65,0.24,05-06-2005,89,16.9,no
City_1984,36,40,0.51,06-06-2005,39,8.2,no
City_1985,48,58,0.06,07-06-2005,78,15.7,no
City_1986,49,55,0.68,08-06-2005,44,16.7,no
City_1987,40,67,0.54,09-06-2005,48,9.1,no
City_1988,31,37,0.89,10-06-2005,38,11.9,no
City_1989,44,49,0.2,11-06-2005,33,10.7,no
City_1990,35,40,0.8,12-06-2005,44,18.8,no
City_1991,43,57,0.79,13-06-2005,80,14.5,yes
City_1992,31,61,0.16,14-06-2005,77,18.5,no
City_1993,34,43,0.42,15-06-2005,37,4.5,no
City_1994,44,30,0.2,16-06-2005,78,6.3,no
City_1995,29,67,0.28,17-06-2005,82,1.5,no
City_1996,49,46,0.29,18-06-2005,30,10,no
City_1997,44,31,0.57,19-06-2005,36,17.5,no
City_1998,26,35,0.43,20-06-2005,82,6.6,no
City_1999,39,46,0.94,21-06-2005,60,2.7,no
City_2000,24,66,0.16,22-06-2005,47,1.5,no
City_2001,20,65,0.97,23-06-2005,41,9,no
City_2002,49,61,0.26,24-06-2005,77,3.4,no
City_2003,36,59,0.77,25-06-2005,59,7,no
City_2004,22,39,0.36,26-06-2005,62,16.4,no
City_2005,32,32,0.18,27-06-2005,88,7.7,no
City_2006,33,46,0.85,28-06-2005,76,12.2,yes
City_2007,43,32,0.33,29-06-2005,36,10.1,no
City_2008,49,62,0.67,30-06-2005,57,14.4,no
City_2009,37,57,0.58,01-07-2005,78,3.2,yes
City_2010,23,52,0.49,02-07-2005,32,18.4,no
City_2011,37,50,0.51,03-07-2005,72,12.9,yes
City_2012,49,30,0.74,04-07-2005,35,5.5,no
City_2013,24,34,0.12,05-07-2005,60,2.6,no
City_2014,44,53,0.67,06-07-2005,67,3.1,yes
City_2015,35,49,0.89,07-07-2005,44,15.7,no
City_2016,20,44,0.09,08-07-2005,36,11.8,no
City_2017,40,59,0.17,09-07-2005,72,7.7,no
City_2018,33,42,0.72,10-07-2005,59,6.7,no
City_2019,34,67,0.46,11-07-2005,56,17.1,no
City_2020,28,56,0.42,12-07-2005,46,17.5,no
City_2021,34,60,0.17,13-07-2005,84,11.7,no
City_2022,36,56,0.52,14-07-2005,47,10.5,no
City_2023,44,37,0.16,15-07-2005,51,16.3,no
City_2024,43,50,0.49,16-07-2005,85,15,no
City_2025,23,60,0.77,17-07-2005,82,8.1,yes
City_2026,31,33,0.29,18-07-2005,55,1.7,no
City_2027,46,51,0.5,19-07-2005,80,15.4,no
City_2028,45,33,0.98,20-07-2005,56,3.5,no
City_2029,24,60,0.69,21-07-2005,69,0.4,yes
City_2030,48,38,0.84,22-07-2005,53,16.9,no
City_2031,24,67,0.43,23-07-2005,81,11.6,no
City_2032,30,43,0.77,24-07-2005,37,17.8,no
City_2033,47,35,0.08,25-07-2005,50,9.7,no
City_2034,25,57,0.16,26-07-2005,58,18.5,no
City_2035,26,31,0.23,27-07-2005,72,7.1,no
City_2036,43,47,0.42,28-07-2005,50,14.5,no
City_2037,33,38,0.84,29-07-2005,32,6.1,no
City_2038,43,56,0.37,30-07-2005,60,0.1,no
City_2039,30,57,0.66,31-07-2005,84,7.7,yes
City_2040,49,43,0.71,01-08-2005,56,14.8,no
City_2041,32,63,0.6,02-08-2005,75,3.1,yes
City_2042,21,34,0.38,03-08-2005,56,10.1,no
City_2043,44,40,0.59,04-08-2005,38,4.3,no
City_2044,26,66,0.37,05-08-2005,86,1.6,no
City_2045,39,41,0.12,06-08-2005,62,12.4,no
City_2046,23,57,0.98,07-08-2005,62,19,yes
City_2047,46,47,0.16,08-08-2005,55,6.3,no
City_2048,27,31,0.11,09-08-2005,57,11.7,no
City_2049,39,36,0.87,10-08-2005,73,19.1,yes
City_2050,48,36,0.33,11-08-2005,72,13,no
City_2051,41,48,0.66,12-08-2005,60,13.5,no
City_2052,40,32,0.35,13-08-2005,82,3.7,no
City_2053,38,49,0.41,14-08-2005,30,9.9,no
City_2054,32,31,0.29,15-08-2005,49,7.4,no
City_2055,33,36,0.37,16-08-2005,41,9.5,no
City_2056,29,51,0.43,17-08-2005,46,16,no
City_2057,30,44,0.72,18-08-2005,44,9.3,no
City_2058,21,41,0.53,19-08-2005,63,1.4,yes
City_2059,44,31,0.94,20-08-2005,79,18.1,yes
City_2060,45,37,0.08,21-08-2005,45,10.9,no
City_2061,28,42,0.52,22-08-2005,33,18.5,no
City_2062,36,41,0.6,23-08-2005,37,11.5,no
City_2063,45,35,0.91,24-08-2005,63,1.5,yes
City_2064,22,43,0.09,25-08-2005,75,11.1,no
City_2065,43,35,0.58,26-08-2005,54,11.6,no
City_2066,25,66,0.85,27-08-2005,44,4.4,no
City_2067,24,62,0.27,28-08-2005,57,9.5,no
City_2068,24,50,0.87,29-08-2005,38,9.2,no
City_2069,41,52,0.06,30-08-2005,31,12.5,no
City_2070,34,65,0.74,31-08-2005,46,5.3,no
City_2071,42,29,0.93,01-09-2005,87,11.7,yes
City_2072,36,38,0.66,02-09-2005,39,4.9,no
City_2073,28,44,0.46,03-09-2005,38,9,no
City_2074,22,36,0.08,04-09-2005,60,2.5,no
City_2075,39,53,0.91,05-09-2005,31,0.8,no
City_2076,45,40,0.49,06-09-2005,53,6.5,no
City_2077,36,53,0.07,07-09-2005,48,5.6,no
City_2078,48,45,0.7,08-09-2005,46,8.2,no
City_2079,46,54,0.5,09-09-2005,72,19.2,no
City_2080,29,42,0.16,10-09-2005,78,10.5,no
City_2081,22,64,0.24,11-09-2005,39,11.1,no
City_2082,37,51,0.1,12-09-2005,79,18.8,no
City_2083,37,34,0.59,13-09-2005,84,18.4,yes
City_2084,49,33,0.63,14-09-2005,57,17.7,no
City_2085,36,53,0.52,15-09-2005,67,2.1,yes
City_2086,43,46,0.82,16-09-2005,77,12.7,yes
City_2087,22,41,0.86,17-09-2005,57,16.2,no
City_2088,22,42,0.62,18-09-2005,88,16.7,yes
City_2089,25,56,0.05,19-09-2005,79,11.6,no
City_2090,32,46,0.7,20-09-2005,81,0.4,yes
City_2091,43,56,0.44,21-09-2005,79,19.5,no
City_2092,48,55,0.58,22-09-2005,30,9.5,no
City_2093,34,60,0.66,23-09-2005,89,7.9,yes
City_2094,44,37,0.37,24-09-2005,32,8,no
City_2095,28,60,0.91,25-09-2005,44,8.5,no
City_2096,23,48,0.17,26-09-2005,81,4.9,no
City_2097,33,56,0.68,27-09-2005,39,6.6,no
City_2098,24,61,0.04,28-09-2005,50,19.7,no
City_2099,21,32,0.92,29-09-2005,66,7.4,yes
City_2100,30,62,0.15,30-09-2005,44,10.6,no
City_2101,28,31,0.13,01-10-2005,52,17,no
City_2102,43,54,0.36,02-10-2005,43,10.6,no
City_2103,22,36,0.39,03-10-2005,44,6.6,no
City_2104,46,34,0.24,04-10-2005,39,10.5,no
City_2105,47,44,0.6,05-10-2005,85,2.4,yes
City_2106,48,52,0.46,06-10-2005,38,2.7,no
City_2107,28,67,0.07,07-10-2005,73,13.9,no
City_2108,22,58,0.34,08-10-2005,68,18.4,no
City_2109,44,41,0.81,09-10-2005,34,14.5,no
City_2110,21,33,0.7,10-10-2005,54,1.6,no
City_2111,31,53,0.73,11-10-2005,85,8.1,yes
City_2112,29,48,0.7,12-10-2005,71,0.2,yes
City_2113,28,46,0.34,13-10-2005,86,10.3,no
City_2114,34,46,0.13,14-10-2005,55,3.9,no
City_2115,27,30,0.3,15-10-2005,37,17.4,no
City_2116,44,38,0.83,16-10-2005,51,2.2,no
City_2117,24,40,0.97,17-10-2005,81,0.1,yes
City_2118,30,41,0.51,18-10-2005,54,9.1,no
City_2119,46,39,0.05,19-10-2005,77,3.2,no
City_2120,21,47,0.17,20-10-2005,41,14.8,no
City_2121,43,63,0.35,21-10-2005,38,18.4,no
City_2122,47,67,0.59,22-10-2005,39,0.9,no
City_2123,34,54,0.11,23-10-2005,77,8,no
City_2124,25,42,0.94,24-10-2005,39,19.9,no
City_2125,27,52,0.39,25-10-2005,38,14.7,no
City_2126,46,29,0.91,26-10-2005,55,19.1,no
City_2127,24,50,0.78,27-10-2005,64,3.4,yes
City_2128,35,51,0.76,28-10-2005,56,4.5,no
City_2129,45,47,0.62,29-10-2005,89,3.2,yes
City_2130,37,46,0.64,30-10-2005,60,6.1,no
City_2131,25,40,0.65,31-10-2005,48,14.5,no
City_2132,24,56,0.64,01-11-2005,72,3.4,yes
City_2133,47,56,0.57,02-11-2005,67,10.5,yes
City_2134,35,61,0.98,03-11-2005,35,5.5,no
City_2135,32,47,0.74,04-11-2005,44,16.6,no
City_2136,47,56,0.78,05-11-2005,58,0.2,no
City_2137,24,65,0.87,06-11-2005,76,4.5,yes
City_2138,32,54,0.24,07-11-2005,74,12.1,no
City_2139,36,63,0.12,08-11-2005,83,2,no
City_2140,37,62,0.5,09-11-2005,34,9.4,no
City_2141,27,63,0.53,10-11-2005,43,8.8,no
City_2142,32,44,0.83,11-11-2005,82,17.1,yes
City_2143,49,66,0.46,12-11-2005,31,12.5,no
City_2144,48,41,0.58,13-11-2005,52,12.8,no
City_2145,38,51,0.54,14-11-2005,73,19,yes
City_2146,45,50,0.08,15-11-2005,81,19.6,no
City_2147,22,44,0.62,16-11-2005,75,13.1,yes
City_2148,43,56,0.83,17-11-2005,48,10.5,no
City_2149,27,63,0.19,18-11-2005,53,12.2,no
City_2150,21,36,0.6,19-11-2005,49,7.7,no
City_2151,27,50,0.6,20-11-2005,76,19.8,yes
City_2152,46,49,0.2,21-11-2005,56,14.1,no
City_2153,32,54,0.16,22-11-2005,81,5.9,no
City_2154,32,49,0.97,23-11-2005,53,1.2,no
City_2155,20,53,0.41,24-11-2005,46,1,no
City_2156,25,29,0.26,25-11-2005,54,4.2,no
City_2157,43,34,0.2,26-11-2005,75,4.7,no
City_2158,38,51,0.67,27-11-2005,84,8.4,yes
City_2159,35,51,0.62,28-11-2005,60,4.4,no
City_2160,27,51,0.65,29-11-2005,57,12.7,no
City_2161,47,60,0.12,30-11-2005,79,4.3,no
City_2162,20,58,0.89,01-12-2005,88,3.8,yes
City_2163,46,41,0.41,02-12-2005,57,9.5,no
City_2164,46,46,0.34,03-12-2005,51,17.8,no
City_2165,35,51,0.48,04-12-2005,85,9.4,no
City_2166,28,43,0.41,05-12-2005,88,8.3,no
City_2167,32,61,0.86,06-12-2005,34,11.6,no
City_2168,30,49,0.92,07-12-2005,83,5.2,yes
City_2169,32,67,0.33,08-12-2005,73,7.1,no
City_2170,44,51,0.86,09-12-2005,71,4.4,yes
City_2171,40,55,0.78,10-12-2005,37,11.5,no
City_2172,29,46,0.92,11-12-2005,67,14,yes
City_2173,23,52,0.27,12-12-2005,57,13.5,no
City_2174,46,35,0.59,13-12-2005,86,5.2,yes
City_2175,25,48,0.3,14-12-2005,76,15.6,no
City_2176,47,55,0.82,15-12-2005,41,5.2,no
City_2177,26,34,0.05,16-12-2005,86,3.1,no
City_2178,24,55,0.58,17-12-2005,54,7.1,no
City_2179,30,37,0.36,18-12-2005,67,12,no
City_2180,32,59,0.35,19-12-2005,73,2.9,no
City_2181,45,49,0.65,20-12-2005,44,13,no
City_2182,44,54,0.85,21-12-2005,73,17.3,yes
City_2183,38,41,0.62,22-12-2005,70,5.9,yes
City_2184,42,51,0.85,23-12-2005,80,9.1,yes
City_2185,29,48,0.29,24-12-2005,82,4.6,no
City_2186,29,65,0.53,25-12-2005,63,7.3,yes
City_2187,30,56,0.47,26-12-2005,89,0.5,no
City_2188,40,45,0.05,27-12-2005,74,19.1,no
City_2189,49,56,0.57,28-12-2005,42,8.4,no
City_2190,26,30,0.67,29-12-2005,37,15.8,no
City_2191,37,53,0.6,30-12-2005,88,2.9,yes
City_2192,23,34,0.74,31-12-2005,42,16.3,no
City_2193,21,39,0.58,01-01-2006,65,17.2,yes
City_2194,33,66,0.1,02-01-2006,35,14.3,no
City_2195,32,34,0.15,03-01-2006,67,18.1,no
City_2196,48,39,0.61,04-01-2006,61,3.4,yes
City_2197,31,42,0.3,05-01-2006,50,9.6,no
City_2198,26,30,0.12,06-01-2006,73,12.4,no
City_2199,21,31,0.45,07-01-2006,73,12,no
City_2200,32,63,0.57,08-01-2006,78,17.2,yes
City_2201,33,61,0.35,09-01-2006,88,4.4,no
City_2202,46,52,0.72,10-01-2006,36,3.6,no
City_2203,36,47,0.65,11-01-2006,55,5.1,no
City_2204,28,46,0.36,12-01-2006,44,17.8,no
City_2205,36,52,0.76,13-01-2006,85,18.8,yes
City_2206,27,63,0.66,14-01-2006,78,11.4,yes
City_2207,21,29,0.65,15-01-2006,71,10.1,yes
City_2208,47,64,0.57,16-01-2006,52,12.1,no
City_2209,43,53,0.05,17-01-2006,81,12.4,no
City_2210,32,62,0.7,18-01-2006,67,3.5,yes
City_2211,22,53,0.4,19-01-2006,70,13.8,no
City_2212,35,44,0.94,20-01-2006,44,9.1,no
City_2213,25,62,0.82,21-01-2006,77,10.4,yes
City_2214,38,57,0.6,22-01-2006,82,0.7,yes
City_2215,49,47,0.28,23-01-2006,69,15.3,no
City_2216,26,51,0.23,24-01-2006,45,16.7,no
City_2217,29,47,0.36,25-01-2006,61,12.4,no
City_2218,28,53,0.49,26-01-2006,66,15,no
City_2219,21,44,0.32,27-01-2006,47,10.5,no
City_2220,47,37,0.53,28-01-2006,49,12.4,no
City_2221,47,29,0.2,29-01-2006,75,8,no
City_2222,34,47,0.97,30-01-2006,31,15.9,no
City_2223,49,61,0.14,31-01-2006,84,9.4,no
City_2224,24,62,0.93,01-02-2006,52,13.6,no
City_2225,48,44,0.91,02-02-2006,59,12.5,no
City_2226,41,46,0.54,03-02-2006,32,14.1,no
City_2227,23,62,0.73,04-02-2006,75,15.7,yes
City_2228,39,53,0.45,05-02-2006,68,10.3,no
City_2229,23,34,0.64,06-02-2006,76,16.3,yes
City_2230,37,49,0.36,07-02-2006,78,10,no
City_2231,23,34,0.33,08-02-2006,30,19.1,no
City_2232,46,60,0.59,09-02-2006,70,15.1,yes
City_2233,36,67,0.51,10-02-2006,51,3.5,no
City_2234,31,59,0.59,11-02-2006,58,16.6,no
City_2235,41,38,0.31,12-02-2006,43,11.1,no
City_2236,36,58,0.39,13-02-2006,77,19.7,no
City_2237,29,46,0.12,14-02-2006,57,14.4,no
City_2238,41,52,0.09,15-02-2006,50,1.8,no
